time, wave, castedWave, filteredWave
0.737279, 952.148193, 952.148193, 0.117798
0.737302, 603.788086, 603.788086, 0.095901
0.737324, 36.292244, 36.292236, 0.039093
0.737347, -545.725464, -545.725464, -0.031906
0.737370, -928.071045, -928.071045, -0.091370
0.737392, -973.218201, -973.218201, -0.117508
0.737415, -664.552063, -664.552063, -0.100983
0.737438, -113.096809, -113.096802, -0.047607
0.737460, 478.200989, 478.200989, 0.022980
0.737483, 895.942993, 895.942993, 0.085251
0.737506, 988.271301, 988.271301, 0.116486
0.737528, 721.207336, 721.207336, 0.105438
0.737551, 190.811508, 190.811508, 0.055923
0.737574, -407.720001, -407.720001, -0.013840
0.737596, -859.101013, -859.101013, -0.078644
0.737619, -997.214355, -997.214355, -0.114792
0.737642, -772.381897, -772.381897, -0.109192
0.737664, -267.346527, -267.346527, -0.063843
0.737687, 334.718262, 334.718262, 0.004608
0.737710, 816.233521, 816.233521, 0.071503
0.737732, 999.992065, 999.992065, 0.112350
0.737755, 819.897644, 819.897644, 0.112335
0.737778, 342.228638, 342.228638, 0.071426
0.737800, -261.201935, -261.201935, 0.004562
0.737823, -768.319580, -768.319580, -0.064011
0.737846, -996.587219, -996.587219, -0.109222
0.737868, -862.344299, -862.344299, -0.114777
0.737891, -414.994904, -414.994904, -0.078583
0.737914, 184.553619, 184.553619, -0.013794
0.737936, 715.655518, 715.655518, 0.056061
0.737959, 987.278320, 987.278320, 0.105408
0.737982, 899.459534, 899.459534, 0.116547
0.738005, 485.195435, 485.195435, 0.085205
0.738027, -106.764320, -106.764313, 0.022964
0.738050, -658.566833, -658.566833, -0.047745
0.738073, -971.733887, -971.733887, -0.100952
0.738095, -931.013733, -931.013733, -0.117569
0.738118, -551.053162, -551.053162, -0.091263
0.738141, 28.314939, 28.314926, -0.031891
0.738163, 598.697205, 598.697205, 0.039215
0.738186, 950.181641, 950.181641, 0.095947
0.738209, 956.811951, 956.811951, 0.117874
0.738231, 614.912659, 614.912659, 0.096817
0.738254, 50.309502, 50.309494, 0.040710
0.738277, -533.915100, -533.915100, -0.030365
0.738299, -922.754822, -922.754822, -0.090271
0.738322, -976.347717, -976.347717, -0.117432
0.738345, -674.970459, -674.970459, -0.101761
0.738367, -128.622894, -128.622894, -0.049286
0.738390, 465.832001, 465.832001, 0.021347
0.738413, 889.623047, 889.623047, 0.084015
0.738435, 990.316528, 990.316528, 0.116302
0.738458, 730.855286, 730.855286, 0.106094
0.738481, 204.565018, 204.565018, 0.057465
0.738503, -394.868927, -394.868927, -0.012283
0.738526, -851.835754, -851.835754, -0.077332
0.738549, -998.162659, -998.162659, -0.114471
0.738571, -782.221497, -782.221497, -0.109802
0.738594, -280.839569, -280.839569, -0.065338
0.738617, 321.464539, 321.464539, 0.003006
0.738639, 808.047668, 808.047668, 0.070129
0.738662, 999.837646, 999.837646, 0.111893
0.738685, 827.849304, 827.849304, 0.112778
0.738707, 355.377838, 355.377838, 0.072769
0.738730, -246.072662, -246.072662, 0.006287
0.738753, -759.263794, -759.263794, -0.062515
0.738775, -995.330994, -995.330994, -0.108597
0.738798, -869.363159, -869.363159, -0.115128
0.738821, -427.718933, -427.718933, -0.079819
0.738844, 170.746399, 170.746399, -0.015411
0.738866, 705.785706, 705.785706, 0.054565
0.738889, 984.670715, 984.670715, 0.104675
0.738912, 905.502197, 905.502197, 0.116730
0.738934, 497.415649, 497.415649, 0.086380
0.738957, -92.803932, -92.803925, 0.024551
0.738980, -647.944092, -647.944092, -0.046204
0.739002, -968.326050, -968.326050, -0.100113
0.739025, -936.042847, -936.042847, -0.117645
0.739048, -562.706604, -562.706604, -0.092331
0.739070, 14.287706, 14.287704, -0.033432
0.739093, 586.096497, 586.096497, 0.037521
0.739116, 945.714966, 945.714966, 0.094940
0.739138, 960.796448, 960.796448, 0.117813
0.739161, 625.916199, 625.916199, 0.097794
0.739184, 64.316856, 64.316849, 0.042206
0.739206, -521.999573, -521.999573, -0.028717
0.739229, -917.257019, -917.257019, -0.089249
0.739252, -979.609802, -979.609802, -0.117249
0.739274, -685.256042, -685.256042, -0.102646
0.739297, -142.523773, -142.523773, -0.050735
0.739320, 453.371338, 453.371338, 0.019669
0.739342, 883.127991, 883.127991, 0.082916
0.739365, 992.166809, 992.166809, 0.115967
0.739388, 740.359314, 740.359314, 0.106857
0.739410, 218.278259, 218.278259, 0.058838
0.739433, -381.940094, -381.940094, -0.010590
0.739456, -843.539062, -843.539062, -0.076065
0.739478, -998.914551, -998.914551, -0.113983
0.739501, -790.885254, -790.885254, -0.110428
0.739524, -294.277374, -294.277374, -0.066681
0.739546, 308.147522, 308.147522, 0.001328
0.739569, 799.702820, 799.702820, 0.068817
0.739592, 999.486389, 999.486389, 0.111343
0.739614, 836.521484, 836.521484, 0.113297
0.739637, 368.457092, 368.457092, 0.074127
0.739660, -232.449768, -232.449768, 0.007904
0.739683, -750.058533, -750.058533, -0.061081
0.739705, -993.878845, -993.878845, -0.107971
0.739728, -876.210938, -876.210938, -0.115448
0.739751, -440.358795, -440.358795, -0.081039
0.739773, 155.314911, 155.314911, -0.017136
0.739796, 695.776978, 695.776978, 0.052994
0.739819, 982.126648, 982.126648, 0.103897
0.739841, 911.366577, 911.366577, 0.116943
0.739864, 509.537964, 509.537964, 0.087494
0.739887, -78.825272, -78.825272, 0.026169
0.739909, -637.193787, -637.193787, -0.044678
0.739932, -964.727539, -964.727539, -0.099228
0.739955, -940.887756, -940.887756, -0.117752
0.739977, -575.566895, -575.566895, -0.093414
0.740000, 0.257661, 0.257660, -0.035126
0.740023, 574.671082, 574.671082, 0.035980
0.740045, 941.062134, 941.062134, 0.093918
0.740068, 964.591797, 964.591797, 0.117798
0.740091, 636.796509, 636.796509, 0.098679
0.740113, 78.311546, 78.311539, 0.043777
0.740136, -508.595428, -508.595428, -0.027054
0.740159, -911.578613, -911.578613, -0.088043
0.740181, -982.332153, -982.332153, -0.117111
0.740204, -695.406738, -695.406738, -0.103424
0.740227, -156.396591, -156.396591, -0.052246
0.740249, 440.821411, 440.821411, 0.018066
0.740272, 876.459167, 876.459167, 0.081696
0.740295, 993.821777, 993.821777, 0.115692
0.740317, 749.717590, 749.717590, 0.107513
0.740340, 233.514694, 233.514694, 0.060394
0.740363, -368.936096, -368.936096, -0.008865
0.740385, -835.920959, -835.920959, -0.074783
0.740408, -999.469727, -999.469727, -0.113556
0.740431, -799.393311, -799.393311, -0.110992
0.740454, -307.657227, -307.657227, -0.068039
0.740476, 294.769836, 294.769836, -0.000320
0.740499, 790.214600, 790.214600, 0.067413
0.740522, 998.938416, 998.938416, 0.110718
0.740544, 844.126709, 844.126709, 0.113754
0.740567, 381.463806, 381.463806, 0.075394
0.740590, -218.781128, -218.781128, 0.009583
0.740612, -740.705627, -740.705627, -0.059677
0.740635, -992.231079, -992.231079, -0.107285
0.740658, -883.641235, -883.641235, -0.115829
0.740680, -452.911957, -452.911957, -0.082260
0.740703, 141.439804, 141.439804, -0.018799
0.740726, 685.631287, 685.631287, 0.051529
0.740748, 979.389221, 979.389221, 0.103104
0.740771, 917.051636, 917.051636, 0.117142
0.740794, 521.559937, 521.559937, 0.088593
0.740816, -64.831100, -64.831100, 0.027771
0.740839, -626.317993, -626.317993, -0.043137
0.740862, -960.492249, -960.492249, -0.098297
0.740884, -945.547363, -945.547363, -0.117783
0.740907, -586.983398, -586.983398, -0.094406
0.740930, -13.772435, -13.772430, -0.036697
0.740952, 563.132507, 563.132507, 0.034409
0.740975, 936.224060, 936.224060, 0.092911
0.740998, 968.197205, 968.197205, 0.117737
0.741020, 648.777771, 648.777771, 0.099640
0.741043, 92.290825, 92.290817, 0.045395
0.741066, -496.465393, -496.465393, -0.025452
0.741088, -905.720764, -905.720764, -0.086929
0.741111, -984.861145, -984.861145, -0.116913
0.741134, -705.420532, -705.420532, -0.104202
0.741156, -170.238617, -170.238617, -0.053726
0.741179, 426.728851, 426.728851, 0.016342
0.741202, 869.617737, 869.617737, 0.080414
0.741224, 995.436096, 995.436096, 0.115372
0.741247, 758.928345, 758.928345, 0.108185
0.741270, 247.133896, 247.133896, 0.061813
0.741293, -355.859467, -355.859467, -0.007217
0.741315, -828.138245, -828.138245, -0.073486
0.741338, -999.828186, -999.828186, -0.113113
0.741361, -807.743958, -807.743958, -0.111526
0.741383, -322.501282, -322.501282, -0.069489
0.741406, 281.334137, 281.334137, -0.002060
0.741429, 781.538757, 781.538757, 0.066040
0.741451, 998.193787, 998.193787, 0.110153
0.741474, 851.565735, 851.565735, 0.114166
0.741497, 394.395416, 394.395416, 0.076660
0.741519, -205.069427, -205.069427, 0.011230
0.741542, -730.107422, -730.107422, -0.058182
0.741565, -990.387939, -990.387939, -0.106522
0.741587, -890.122620, -890.122620, -0.116119
0.741610, -465.375946, -465.375946, -0.083435
0.741633, 127.536865, 127.536865, -0.020416
0.741655, 675.350647, 675.350647, 0.050034
0.741678, 976.458984, 976.458984, 0.102295
0.741701, 922.556091, 922.556091, 0.117310
0.741723, 533.479309, 533.479309, 0.089676
0.741746, -49.215801, -49.215790, 0.029480
0.741769, -615.318970, -615.318970, -0.041504
0.741791, -956.493042, -956.493042, -0.097382
0.741814, -950.020874, -950.020874, -0.117813
0.741837, -598.284363, -598.284363, -0.095398
0.741859, -27.799820, -27.799820, -0.038254
0.741882, 551.483093, 551.483093, 0.032806
0.741905, 930.613525, 930.613525, 0.091873
0.741927, 971.612061, 971.612061, 0.117569
0.741950, 659.390503, 659.390503, 0.100540
0.741973, 106.251930, 106.251923, 0.046890
0.741995, -484.237640, -484.237640, -0.023819
0.742018, -899.684570, -899.684570, -0.085815
0.742041, -987.196228, -987.196228, -0.116684
0.742063, -716.419922, -716.419922, -0.105026
0.742086, -184.047134, -184.047134, -0.055267
0.742109, 413.998352, 413.998352, 0.014694
0.742132, 862.605103, 862.605103, 0.079208
0.742154, 996.677063, 996.677063, 0.115005
0.742177, 767.989624, 767.989624, 0.108841
0.742200, 260.704468, 260.704468, 0.063202
0.742222, -342.712799, -342.712799, -0.005554
0.742245, -820.192566, -820.192566, -0.072189
0.742268, -999.995789, -999.995789, -0.112640
0.742290, -815.935669, -815.935669, -0.112030
0.742313, -335.749969, -335.749969, -0.070831
0.742336, 267.843048, 267.843048, -0.003693
0.742358, 772.709106, 772.709106, 0.064636
0.742381, 997.252625, 997.252625, 0.109589
0.742404, 858.837158, 858.837158, 0.114532
0.742426, 408.719666, 408.719666, 0.078033
0.742449, -191.317337, -191.317337, 0.012909
0.742472, -720.448364, -720.448364, -0.056686
0.742494, -988.349854, -988.349854, -0.105850
0.742517, -896.428833, -896.428833, -0.116333
0.742540, -477.748352, -477.748352, -0.084641
0.742562, 113.608810, 113.608810, -0.022003
0.742585, 664.937012, 664.937012, 0.048477
0.742608, 973.336548, 973.336548, 0.101532
0.742630, 928.478271, 928.478271, 0.117416
0.742653, 545.293579, 545.293579, 0.090836
0.742676, -35.197887, -35.197876, 0.031006
0.742698, -604.198792, -604.198792, -0.039886
0.742721, -952.305542, -952.305542, -0.096497
0.742744, -954.307373, -954.307373, -0.117767
0.742766, -609.467529, -609.467529, -0.096405
0.742789, -43.430649, -43.430649, -0.039871
0.742812, 539.725098, 539.725098, 0.031067
0.742834, 925.386902, 925.386902, 0.090866
0.742857, 974.835693, 974.835693, 0.117416
0.742880, 669.873413, 669.873413, 0.101425
0.742903, 120.192123, 120.192123, 0.048370
0.742925, -471.914551, -471.914551, -0.022156
0.742948, -892.746948, -892.746948, -0.084671
0.742971, -989.337036, -989.337036, -0.116333
0.742993, -726.137756, -726.137756, -0.105835
0.743016, -197.819412, -197.819412, -0.056641
0.743039, 401.186340, 401.186340, 0.012970
0.743061, 855.422729, 855.422729, 0.078049
0.743084, 997.721741, 997.721741, 0.114578
0.743107, 776.899780, 776.899780, 0.109528
0.743129, 274.223694, 274.223694, 0.064514
0.743152, -327.977753, -327.977753, -0.003738
0.743175, -812.085388, -812.085388, -0.070862
0.743197, -999.937988, -999.937988, -0.112061
0.743220, -823.966736, -823.966736, -0.112610
0.743243, -348.932556, -348.932556, -0.072067
0.743265, 254.299225, 254.299225, -0.005432
0.743288, 763.727295, 763.727295, 0.063339
0.743311, 995.972107, 995.972107, 0.108856
0.743333, 865.939514, 865.939514, 0.115005
0.743356, 421.484131, 421.484131, 0.079163
0.743379, -177.527603, -177.527603, 0.014664
0.743401, -710.647461, -710.647461, -0.055328
0.743424, -986.117188, -986.117188, -0.105011
0.743447, -902.558533, -902.558533, -0.116684
0.743469, -490.026703, -490.026703, -0.085693
0.743492, 99.658394, 99.658386, -0.023712
0.743515, 653.173950, 653.173950, 0.046982
0.743537, 970.022522, 970.022522, 0.100510
0.743560, 933.597473, 933.597473, 0.117630
0.743583, 557.000549, 557.000549, 0.091782
0.743605, -21.173044, -21.173035, 0.032700
0.743628, -592.959717, -592.959717, -0.038422
0.743651, -947.930603, -947.930603, -0.095459
0.743673, -958.864380, -958.864380, -0.117859
0.743696, -620.530762, -620.530762, -0.097305
0.743719, -57.443207, -57.443207, -0.041489
0.743742, 527.860901, 527.860901, 0.029541
0.743764, 919.978088, 919.978088, 0.089752
0.743787, 977.867371, 977.867371, 0.117325
0.743810, 680.224426, 680.224426, 0.102219
0.743832, 135.704315, 135.704315, 0.050018
0.743855, -459.498566, -459.498566, -0.020477
0.743878, -886.337708, -886.337708, -0.083481
0.743900, -991.283081, -991.283081, -0.116104
0.743923, -735.712646, -735.712646, -0.106522
0.743946, -211.552765, -211.552765, -0.058136
0.743968, 388.295349, 388.295349, 0.011383
0.743991, 848.071899, 848.071899, 0.076752
0.744014, 998.570068, 998.570068, 0.114227
0.744036, 786.652283, 786.652283, 0.110138
0.744059, 287.688934, 287.688934, 0.066025
0.744082, -314.691467, -314.691467, -0.002151
0.744104, -803.818359, -803.818359, -0.069473
0.744127, -999.683350, -999.683350, -0.111618
0.744150, -831.835632, -831.835632, -0.113022
0.744172, -362.046448, -362.046448, -0.073425
0.744195, 239.142014, 239.142014, -0.007126
0.744218, 754.595215, 754.595215, 0.061798
0.744240, 994.616089, 994.616089, 0.108261
0.744263, 872.871399, 872.871399, 0.115311
0.744286, 434.165619, 434.165619, 0.080429
0.744308, -163.702911, -163.702911, 0.016251
0.744331, -700.706665, -700.706665, -0.053818
0.744354, -983.690430, -983.690430, -0.104309
0.744376, -908.510620, -908.510620, -0.116852
0.744399, -503.600494, -503.600494, -0.086960
0.744422, 85.688362, 85.688354, -0.025360
0.744444, 642.486023, 642.486023, 0.045410
0.744467, 966.517517, 966.517517, 0.099686
0.744490, 938.532898, 938.532898, 0.117691
0.744512, 568.597900, 568.597900, 0.092850
0.744535, -7.144035, -7.144028, 0.034241
0.744558, -580.293152, -580.293152, -0.036713
0.744581, -943.369019, -943.369019, -0.094452
0.744603, -962.752625, -962.752625, -0.117783
0.744626, -631.471802, -631.471802, -0.098267
0.744649, -71.444458, -71.444458, -0.042999
0.744671, 515.892761, 515.892761, 0.027908
0.744694, 914.388123, 914.388123, 0.088684
0.744717, 981.020142, 981.020142, 0.117172
0.744739, 690.441589, 690.441589, 0.103058
0.744762, 149.591232, 149.591232, 0.051483
0.744785, -446.992126, -446.992126, -0.018829
0.744807, -879.753967, -879.753967, -0.082321
0.744830, -993.033936, -993.033936, -0.115799
0.744853, -745.142700, -745.142700, -0.107224
0.744875, -225.244461, -225.244461, -0.059555
0.744898, 375.327942, 375.327942, 0.009720
0.744921, 839.680725, 839.680725, 0.075455
0.744943, 999.221802, 999.221802, 0.113724
0.744966, 795.236938, 795.236938, 0.110748
0.744989, 301.097565, 301.097565, 0.067352
0.745011, -301.343262, -301.343262, -0.000458
0.745034, -795.393127, -795.393127, -0.068161
0.745057, -999.231934, -999.231934, -0.111038
0.745079, -840.414551, -840.414551, -0.113571
0.745102, -375.089081, -375.089081, -0.074738
0.745125, 225.495499, 225.495499, -0.008804
0.745147, 745.314514, 745.314514, 0.060394
0.745170, 993.064270, 993.064270, 0.107590
0.745193, 879.631470, 879.631470, 0.115646
0.745215, 446.761627, 446.761627, 0.081619
0.745238, -148.253601, -148.253601, 0.017990
0.745261, -690.627991, -690.627991, -0.052246
0.745283, -980.756897, -980.756897, -0.103516
0.745306, -914.283813, -914.283813, -0.117020
0.745329, -515.672058, -515.672058, -0.088074
0.745351, 71.701454, 71.701447, -0.026962
0.745374, 631.671570, 631.671570, 0.043869
0.745397, 962.822266, 962.822266, 0.098801
0.745420, 943.283508, 943.283508, 0.117752
0.745442, 581.394287, 581.394287, 0.093948
0.745465, 6.886381, 6.886368, 0.035889
0.745488, -568.809814, -568.809814, -0.035141
0.745510, -938.621765, -938.621765, -0.093460
0.745533, -966.451355, -966.451355, -0.117722
0.745556, -642.288513, -642.288513, -0.099182
0.745578, -85.431641, -85.431641, -0.044510
0.745601, 502.431396, 502.431396, 0.026199
0.745624, 908.618225, 908.618225, 0.087524
0.745646, 983.644104, 983.644104, 0.116959
0.745669, 700.522827, 700.522827, 0.103867
0.745692, 163.448715, 163.448715, 0.052963
0.745714, -434.397705, -434.397705, -0.017181
0.745737, -872.997070, -872.997070, -0.081146
0.745760, -994.589355, -994.589355, -0.115463
0.745782, -754.426086, -754.426086, -0.107925
0.745805, -240.455261, -240.455261, -0.061050
0.745828, 362.286621, 362.286621, 0.007950
0.745850, 831.978577, 831.978577, 0.074203
0.745873, 999.676880, 999.676880, 0.113251
0.745896, 803.665100, 803.665100, 0.111328
0.745918, 314.446899, 314.446899, 0.068665
0.745941, -287.935699, -287.935699, 0.001221
0.745964, -785.816345, -785.816345, -0.066772
0.745986, -998.583801, -998.583801, -0.110382
0.746009, -847.935364, -847.935364, -0.114029
0.746032, -388.057892, -388.057892, -0.075989
0.746054, 211.804581, 211.804581, -0.010452
0.746077, 735.887146, 735.887146, 0.058975
0.746100, 991.316956, 991.316956, 0.106903
0.746122, 886.963257, 886.963257, 0.115997
0.746145, 459.269684, 459.269684, 0.082855
0.746168, -134.363983, -134.363983, 0.019623
0.746190, -680.413269, -680.413269, -0.050766
0.746213, -977.921265, -977.921265, -0.102692
0.746236, -919.877014, -919.877014, -0.117233
0.746258, -527.642029, -527.642029, -0.089142
0.746281, 57.700439, 57.700439, -0.028580
0.746304, 620.732788, 620.732788, 0.042328
0.746327, 958.479492, 958.479492, 0.097870
0.746349, 947.848511, 947.848511, 0.117767
0.746372, 592.752197, 592.752197, 0.094940
0.746395, 20.915442, 20.915436, 0.037476
0.746417, -557.214539, -557.214539, -0.033569
0.746440, -933.689758, -933.689758, -0.092422
0.746463, -969.959839, -969.959839, -0.117645
0.746485, -654.197693, -654.197693, -0.100128
0.746508, -99.402008, -99.402008, -0.046143
0.746531, 490.251282, 490.251282, 0.024597
0.746553, 902.669434, 902.669434, 0.086395
0.746576, 986.074402, 986.074402, 0.116760
0.746599, 710.466187, 710.466187, 0.104645
0.746621, 177.274017, 177.274017, 0.054428
0.746644, -421.717773, -421.717773, -0.015533
0.746667, -866.068359, -866.068359, -0.079941
0.746689, -996.092468, -996.092468, -0.115128
0.746712, -763.560974, -763.560974, -0.108597
0.746735, -254.050034, -254.050034, -0.062454
0.746757, 349.174011, 349.174011, 0.006317
0.746780, 824.112732, 824.112732, 0.072891
0.746803, 999.935120, 999.935120, 0.112823
0.746825, 811.934998, 811.934998, 0.111832
0.746848, 329.255371, 329.255371, 0.070129
0.746871, -274.471466, -274.471466, 0.002930
0.746893, -777.062012, -777.062012, -0.065353
0.746916, -997.739075, -997.739075, -0.109848
0.746939, -855.289246, -855.289246, -0.114380
0.746961, -400.950317, -400.950317, -0.077301
0.746984, 198.071976, 198.071976, -0.012054
0.747007, 725.207031, 725.207031, 0.057434
0.747029, 989.374512, 989.374512, 0.106171
0.747052, 893.355591, 893.355591, 0.116241
0.747075, 471.687347, 471.687347, 0.084045
0.747097, -120.447914, -120.447906, 0.021240
0.747120, -670.064697, -670.064697, -0.049271
0.747143, -974.893066, -974.893066, -0.101868
0.747166, -925.289185, -925.289185, -0.117386
0.747188, -539.508179, -539.508179, -0.090195
0.747211, 42.079166, 42.079163, -0.030304
0.747234, 609.671814, 609.671814, 0.040726
0.747256, 954.384338, 954.384338, 0.096893
0.747279, 952.226929, 952.226929, 0.117828
0.747302, 603.993469, 603.993469, 0.095871
0.747324, 34.940384, 34.940384, 0.039062
0.747347, -545.509583, -545.509583, -0.032013
0.747370, -927.975037, -927.975037, -0.091324
0.747392, -973.277405, -973.277405, -0.117523
0.747415, -664.744568, -664.744568, -0.100983
0.747438, -113.352814, -113.352814, -0.047653
0.747460, 477.974701, 477.974701, 0.022980
0.747483, 896.542969, 896.542969, 0.085251
0.747506, 988.310608, 988.310608, 0.116547
0.747528, 720.269653, 720.269653, 0.105362
0.747551, 191.064438, 191.064438, 0.055908
0.747574, -407.484711, -407.484711, -0.013840
0.747596, -858.969116, -858.969116, -0.078598
0.747619, -997.233521, -997.233521, -0.114807
0.747642, -772.545532, -772.545532, -0.109177
0.747664, -267.594788, -267.594788, -0.063889
0.747687, 335.992645, 335.992645, 0.004700
0.747710, 816.084595, 816.084595, 0.071533
0.747732, 999.990967, 999.990967, 0.112381
0.747755, 820.045105, 820.045105, 0.112305
0.747778, 342.470734, 342.470734, 0.071487
0.747800, -260.953186, -260.953186, 0.004562
0.747823, -768.154663, -768.154663, -0.063965
0.747846, -996.697998, -996.697998, -0.109238
0.747868, -862.474731, -862.474731, -0.114777
0.747891, -415.229309, -415.229309, -0.078613
0.747914, 184.300385, 184.300385, -0.013809
0.747936, 715.475525, 715.475525, 0.056000
0.747959, 987.237305, 987.237305, 0.105423
0.747982, 899.572083, 899.572083, 0.116531
0.748005, 484.012177, 484.012177, 0.085159
0.748027, -106.508125, -106.508118, 0.022888
0.748050, -659.584167, -659.584167, -0.047775
0.748073, -971.673035, -971.673035, -0.101028
0.748095, -931.107788, -931.107788, -0.117554
0.748118, -551.268127, -551.268127, -0.091293
0.748141, 28.057381, 28.057373, -0.031906
0.748163, 598.490784, 598.490784, 0.039169
0.748186, 950.101257, 950.101257, 0.095947
0.748209, 956.417847, 956.417847, 0.117828
0.748231, 615.115845, 615.115845, 0.096832
0.748254, 50.566833, 50.566833, 0.040710
0.748277, -533.697205, -533.697205, -0.030304
0.748299, -922.655518, -922.655518, -0.090271
0.748322, -976.403381, -976.403381, -0.117401
0.748345, -675.160583, -675.160583, -0.101807
0.748367, -127.281303, -127.281296, -0.049179
0.748390, 465.604004, 465.604004, 0.021378
0.748413, 889.505371, 889.505371, 0.084030
0.748435, 990.352295, 990.352295, 0.116257
0.748458, 731.031067, 731.031067, 0.106140
0.748481, 204.817230, 204.817230, 0.057449
0.748503, -394.632172, -394.632172, -0.012207
0.748526, -851.700806, -851.700806, -0.077347
0.748549, -998.178223, -998.178223, -0.114426
0.748571, -781.377991, -781.377991, -0.109787
0.748594, -281.086853, -281.086853, -0.065277
0.748617, 321.220520, 321.220520, 0.002945
0.748639, 807.895874, 807.895874, 0.070145
0.748662, 999.832947, 999.832947, 0.111847
0.748685, 827.993835, 827.993835, 0.112823
0.748707, 355.618652, 355.618652, 0.072754
0.748730, -247.383560, -247.383560, 0.006256
0.748753, -759.096069, -759.096069, -0.062607
0.748775, -995.306091, -995.306091, -0.108566
0.748798, -869.490479, -869.490479, -0.115143
0.748821, -427.951843, -427.951843, -0.079819
0.748844, 170.492508, 170.492508, -0.015457
0.748866, 705.603149, 705.603149, 0.054550
0.748889, 984.905762, 984.905762, 0.104675
0.748912, 905.611511, 905.611511, 0.116760
0.748934, 496.241699, 496.241699, 0.086304
0.748957, -92.547379, -92.547379, 0.024506
0.748980, -647.747803, -647.747803, -0.046188
0.749002, -968.261658, -968.261658, -0.100082
0.749025, -936.133484, -936.133484, -0.117661
0.749048, -562.919556, -562.919556, -0.092331
0.749070, 14.030071, 14.030060, -0.033478
0.749093, 587.191956, 587.191956, 0.037598
0.749116, 945.631226, 945.631226, 0.094986
0.749138, 960.867859, 960.867859, 0.117828
0.749161, 626.117126, 626.117126, 0.097794
0.749184, 64.573982, 64.573975, 0.042252
0.749206, -521.779785, -521.779785, -0.028717
0.749229, -917.154358, -917.154358, -0.089203
0.749252, -979.337158, -979.337158, -0.117249
0.749274, -685.443726, -685.443726, -0.102631
0.749297, -142.778793, -142.778793, -0.050781
0.749320, 453.141663, 453.141663, 0.019653
0.749342, 883.007141, 883.007141, 0.082886
0.749365, 992.198975, 992.198975, 0.115967
0.749388, 740.532471, 740.532471, 0.106857
0.749410, 218.529709, 218.529709, 0.058884
0.749433, -381.701965, -381.701965, -0.010559
0.749456, -844.264771, -844.264771, -0.076096
0.749478, -998.926514, -998.926514, -0.114029
0.749501, -791.042908, -791.042908, -0.110428
0.749524, -294.523621, -294.523621, -0.066727
0.749546, 307.902374, 307.902374, 0.001328
0.749569, 799.548096, 799.548096, 0.068771
0.749592, 999.478088, 999.478088, 0.111343
0.749615, 835.779480, 835.779480, 0.113251
0.749637, 368.696594, 368.696594, 0.074081
0.749660, -232.199158, -232.199158, 0.007950
0.749683, -749.888062, -749.888062, -0.061066
0.749705, -993.850342, -993.850342, -0.107956
0.749728, -876.335083, -876.335083, -0.115448
0.749751, -440.590118, -440.590118, -0.081070
0.749773, 156.651077, 156.651077, -0.017059
0.749796, 695.591919, 695.591919, 0.053055
0.749819, 982.380371, 982.380371, 0.103912
0.749841, 911.472656, 911.472656, 0.116959
0.749864, 509.759644, 509.759644, 0.087524
0.749887, -78.568413, -78.568405, 0.026184
0.749909, -636.995178, -636.995178, -0.044632
0.749932, -964.659668, -964.659668, -0.099228
0.749955, -940.974976, -940.974976, -0.117737
0.749977, -574.460144, -574.460144, -0.093353
0.750000, -0.000000, 0.000000, -0.035065
0.750023, 574.460144, 574.460144, 0.035950
0.750045, 940.974976, 940.974976, 0.093903
0.750068, 964.659668, 964.659668, 0.117798
0.750091, 636.995178, 636.995178, 0.098694
0.750113, 78.568413, 78.568405, 0.043808
0.750136, -509.759644, -509.759644, -0.027115
0.750159, -911.472656, -911.472656, -0.088104
0.750181, -982.380371, -982.380371, -0.117111
0.750204, -695.591919, -695.591919, -0.103439
0.750227, -156.651077, -156.651077, -0.052261
0.750249, 440.590118, 440.590118, 0.018005
0.750272, 876.335083, 876.335083, 0.081711
0.750295, 993.850342, 993.850342, 0.115646
0.750317, 749.888062, 749.888062, 0.107559
0.750340, 232.199158, 232.199158, 0.060287
0.750363, -368.696594, -368.696594, -0.008896
0.750385, -835.779480, -835.779480, -0.074783
0.750408, -999.478088, -999.478088, -0.113525
0.750431, -799.548096, -799.548096, -0.111023
0.750454, -307.902374, -307.902374, -0.068039
0.750476, 294.523621, 294.523621, -0.000381
0.750499, 791.042908, 791.042908, 0.067474
0.750522, 998.926514, 998.926514, 0.110748
0.750544, 844.264771, 844.264771, 0.113785
0.750567, 381.701965, 381.701965, 0.075394
0.750590, -218.529709, -218.529709, 0.009628
0.750612, -740.532471, -740.532471, -0.059662
0.750635, -992.198975, -992.198975, -0.107269
0.750658, -883.007141, -883.007141, -0.115768
0.750680, -453.141663, -453.141663, -0.082260
0.750703, 142.778793, 142.778793, -0.018707
0.750726, 685.443726, 685.443726, 0.051575
0.750748, 979.337158, 979.337158, 0.103119
0.750771, 917.154358, 917.154358, 0.117126
0.750794, 521.779785, 521.779785, 0.088623
0.750816, -64.573982, -64.573975, 0.027786
0.750839, -626.117126, -626.117126, -0.043091
0.750862, -960.867859, -960.867859, -0.098328
0.750884, -945.631226, -945.631226, -0.117783
0.750907, -587.191956, -587.191956, -0.094452
0.750930, -14.030071, -14.030060, -0.036697
0.750952, 562.919556, 562.919556, 0.034348
0.750975, 936.133484, 936.133484, 0.092926
0.750998, 968.261658, 968.261658, 0.117691
0.751020, 647.747803, 647.747803, 0.099609
0.751043, 92.547379, 92.547379, 0.045319
